wdpa_id,date,population
12570,2012-01-01,465.013782501221
12572,2012-01-01,726.588910102844
20224,2012-01-01,4626.073533535
20230,2012-01-01,2525.6139460206
28850,2012-01-01,468.170800089836
30604,2012-01-01,2437.33938729763
30605,2012-01-01,26184.5828852654
30606,2012-01-01,782.604686915874
30614,2012-01-01,10586.9295592308
30618,2012-01-01,104724.841146588
67670,2012-01-01,8.65994924026018
102817,2012-01-01,734.371452391148
102910,2012-01-01,2458.42680072784
107569,2012-01-01,8226.19199581444
115079,2012-01-01,1368.12892508507
116297,2012-01-01,1393.45326709747
220034,2012-01-01,752.344491662603
301932,2012-01-01,916.955067634583
302086,2012-01-01,426.65611743927
306780,2012-01-01,667.24929076014
342347,2012-01-01,458.969562629936
902858,2012-01-01,66065.1155308485
197,2013-01-01,3944.91850423813
227,2013-01-01,23679.606391067
3305,2013-01-01,5325.13907694816
3306,2013-01-01,1776.37564128637
3307,2013-01-01,3837.4914689064
3311,2013-01-01,1771.10456418991
3314,2013-01-01,2172.49947619438
12226,2013-01-01,4074.08598232269
12229,2013-01-01,1688.3584164381
12241,2013-01-01,885.728185713291
12570,2013-01-01,463.81840133667
12572,2013-01-01,721.767607688904
20224,2013-01-01,4414.63896071911
20230,2013-01-01,2492.78046482801
28850,2013-01-01,473.883131623268
30604,2013-01-01,2568.84566748142
30605,2013-01-01,27005.1551729441
30606,2013-01-01,772.082777500153
30614,2013-01-01,10554.092941761
30618,2013-01-01,109429.130141914
67670,2013-01-01,11.7498554995982
102817,2013-01-01,820.978887677193
102910,2013-01-01,2379.52463531494
107569,2013-01-01,8370.18412008882
115079,2013-01-01,1379.53614139557
116297,2013-01-01,1382.07679152489
220034,2013-01-01,804.578405207059
301932,2013-01-01,927.890519142151
302086,2013-01-01,398.693084716797
306780,2013-01-01,651.012841902673
342347,2013-01-01,377.128069205966
902858,2013-01-01,68089.0783884823
197,2014-01-01,4396.28407335281
227,2014-01-01,24367.0005758814
3305,2014-01-01,5872.37219381332
3306,2014-01-01,2033.3961956501
3307,2014-01-01,4093.04651713371
3311,2014-01-01,1763.10891914368
3314,2014-01-01,2357.90883302689
12226,2014-01-01,4162.64154648781
12229,2014-01-01,1834.41487550735
12241,2014-01-01,1002.40270733833
12570,2014-01-01,536.978433609009
12572,2014-01-01,770.793751716614
20224,2014-01-01,4700.75705176592
20230,2014-01-01,2848.54753863811
28850,2014-01-01,534.040680289268
30604,2014-01-01,2712.43654489517
30605,2014-01-01,27274.4903364778
30606,2014-01-01,810.633112430573
30614,2014-01-01,11532.0100464821
30618,2014-01-01,113526.918812513
67670,2014-01-01,6.97409622438136
102817,2014-01-01,863.728002369404
102910,2014-01-01,2520.1017832756
107569,2014-01-01,8486.62179911137
115079,2014-01-01,1453.87762761116
116297,2014-01-01,1537.9233071804
220034,2014-01-01,902.067271304993
301932,2014-01-01,984.849981307983
302086,2014-01-01,415.414440155029
306780,2014-01-01,711.499202731066
342347,2014-01-01,378.145102204347
902858,2014-01-01,70982.6830527782
197,2015-01-01,4701.21661329269
227,2015-01-01,25225.6690465955
3305,2015-01-01,6157.74144506454
3306,2015-01-01,2203.68695187569
3307,2015-01-01,4199.27153348923
3311,2015-01-01,1856.86209583282
3314,2015-01-01,2404.82462990284
12226,2015-01-01,4482.54147672653
12229,2015-01-01,1879.11366605759
12241,2015-01-01,1040.66436481476
12570,2015-01-01,567.383937835693
12572,2015-01-01,821.841739654541
20224,2015-01-01,4726.8653818965
20230,2015-01-01,3064.73549354076
28850,2015-01-01,564.579092741013
30604,2015-01-01,3195.48519700766
30605,2015-01-01,28119.6700174809
30606,2015-01-01,834.601419329643
30614,2015-01-01,12018.8686113358
30618,2015-01-01,117806.388163567
67670,2015-01-01,11.1002484931669
102817,2015-01-01,965.064852714539
102910,2015-01-01,2465.45626401901
107569,2015-01-01,8835.2322794199
115079,2015-01-01,1506.1968588829
116297,2015-01-01,1557.81846022606
220034,2015-01-01,871.437524604247
301932,2015-01-01,1027.92822265625
302086,2015-01-01,463.95782661438
306780,2015-01-01,975.934956416488
342347,2015-01-01,556.593010489829
902858,2015-01-01,73646.4933940768
197,2016-01-01,4081.66867589951
227,2016-01-01,26299.2476255595
3305,2016-01-01,5626.17481398582
3306,2016-01-01,1804.93162238598
3307,2016-01-01,4048.16159486771
3311,2016-01-01,1867.63708591461
3314,2016-01-01,2232.64719057083
12226,2016-01-01,4223.0815103054
12229,2016-01-01,1770.44131290913
12241,2016-01-01,912.572906851768
12570,2016-01-01,562.073926925659
12572,2016-01-01,811.640524864197
20224,2016-01-01,4667.04022967815
20230,2016-01-01,2527.05730360746
28850,2016-01-01,499.520541906357
30604,2016-01-01,3104.41784876585
30605,2016-01-01,28081.2392590046
30606,2016-01-01,775.808628559113
30614,2016-01-01,11057.4398069382
30618,2016-01-01,123428.575941086
67670,2016-01-01,13.9888376054005
102817,2016-01-01,980.682759344578
102910,2016-01-01,2468.60012769699
107569,2016-01-01,8983.88532906771
115079,2016-01-01,1555.11443805695
116297,2016-01-01,1385.88370108604
220034,2016-01-01,934.319671739839
301932,2016-01-01,1008.04736804962
302086,2016-01-01,468.683704376221
306780,2016-01-01,788.518571425229
342347,2016-01-01,584.526283034589
902858,2016-01-01,72096.5250931382
197,2017-01-01,5086.53872299194
227,2017-01-01,27059.8967783244
3305,2017-01-01,6087.47260951996
3306,2017-01-01,2117.91137433052
3307,2017-01-01,4047.28577756882
3311,2017-01-01,1809.48216772079
3314,2017-01-01,2405.48644649982
12226,2017-01-01,4381.41527509689
12229,2017-01-01,1904.15684938431
12241,2017-01-01,1047.01500678062
12570,2017-01-01,613.545097351074
12572,2017-01-01,945.882904052734
20224,2017-01-01,4627.09447526932
20230,2017-01-01,3102.28306341171
28850,2017-01-01,582.566165924072
30604,2017-01-01,3373.55086863041
30605,2017-01-01,29462.7631797194
30606,2017-01-01,886.098991394043
30614,2017-01-01,12530.4464874268
30618,2017-01-01,126532.767041922
67670,2017-01-01,14.4530920015241
102817,2017-01-01,1025.83082771301
102910,2017-01-01,2703.31165075302
107569,2017-01-01,9138.72270822525
115079,2017-01-01,1556.58794331551
116297,2017-01-01,1493.47565364838
220034,2017-01-01,988.698314723661
301932,2017-01-01,1135.09765815735
302086,2017-01-01,607.355937957764
306780,2017-01-01,807.675603228621
342347,2017-01-01,597.760247647995
902858,2017-01-01,77105.7990291119
197,2018-01-01,4682.34118509293
227,2018-01-01,27839.5988786548
3305,2018-01-01,5901.79412722588
3306,2018-01-01,1970.87050622702
3307,2018-01-01,4338.65566778183
3311,2018-01-01,1908.40568375587
3314,2018-01-01,2395.72775423527
12226,2018-01-01,4479.6895236969
12229,2018-01-01,1945.84200024605
12241,2018-01-01,1026.71428334713
12570,2018-01-01,614.484348297119
12572,2018-01-01,908.064966201782
20224,2018-01-01,4794.79613852501
20230,2018-01-01,2861.82356357574
28850,2018-01-01,549.388982653618
30604,2018-01-01,3441.09479856491
30605,2018-01-01,30016.5970746875
30606,2018-01-01,855.953835725784
30614,2018-01-01,11796.3315343857
30618,2018-01-01,132905.236920834
67670,2018-01-01,14.9346506372094
102817,2018-01-01,1107.06378185749
102910,2018-01-01,2721.00305128098
107569,2018-01-01,9230.05934971571
115079,2018-01-01,1680.02294063568
116297,2018-01-01,1465.70870280266
220034,2018-01-01,1043.56839454632
301932,2018-01-01,1092.97601985931
302086,2018-01-01,530.083673477173
306780,2018-01-01,824.737508865073
342347,2018-01-01,615.172349559609
902858,2018-01-01,76089.7085671425
197,2019-01-01,5747.0113658905
227,2019-01-01,28680.1719436261
3305,2019-01-01,6591.28812122345
3306,2019-01-01,2388.07237517834
3307,2019-01-01,4152.63215899467
3311,2019-01-01,1891.29662370682
3314,2019-01-01,2585.6851644516
12226,2019-01-01,4735.9702372551
12229,2019-01-01,2112.70647883415
12241,2019-01-01,1128.28033578396
12570,2019-01-01,680.654180526733
12572,2019-01-01,1079.39331626892
20224,2019-01-01,4983.53874391317
20230,2019-01-01,3493.85272443295
28850,2019-01-01,642.237943887711
30604,2019-01-01,3925.03906458616
30605,2019-01-01,32002.8330247402
30606,2019-01-01,942.725641012192
30614,2019-01-01,14031.3138518333
30618,2019-01-01,135518.976676464
67670,2019-01-01,15.3167899372347
102817,2019-01-01,1208.96499472857
102910,2019-01-01,3032.03691101074
107569,2019-01-01,9355.18378442526
115079,2019-01-01,1787.116751194
116297,2019-01-01,1585.19760227203
220034,2019-01-01,1111.90663295379
301932,2019-01-01,1232.52550315857
302086,2019-01-01,636.922464370728
306780,2019-01-01,850.244273606688
342347,2019-01-01,623.21146263252
902858,2019-01-01,82076.1675415039
197,2020-01-01,5016.86369609833
227,2020-01-01,29536.3835319322
3305,2020-01-01,6169.86084985733
3306,2020-01-01,2024.46546059847
3307,2020-01-01,4334.09513521194
3311,2020-01-01,2009.86535406113
3314,2020-01-01,2480.18099594116
12226,2020-01-01,4659.74563026428
12229,2020-01-01,2001.84169745445
12241,2020-01-01,1016.1067647934
12570,2020-01-01,674.105588912964
12572,2020-01-01,1004.59859085083
20224,2020-01-01,4877.27949565649
20230,2020-01-01,2918.53333437443
28850,2020-01-01,585.275587558746
30604,2020-01-01,3561.3320518136
30605,2020-01-01,31885.600696981
30606,2020-01-01,875.056462168694
30614,2020-01-01,12871.6958363056
30618,2020-01-01,142720.538411856
67670,2020-01-01,15.7673029097205
102817,2020-01-01,1139.56474685669
102910,2020-01-01,2923.03652048111
107569,2020-01-01,9510.49337911606
115079,2020-01-01,1774.92976641655
116297,2020-01-01,1533.81460475922
220034,2020-01-01,1170.50348101895
301932,2020-01-01,1161.34397888184
302086,2020-01-01,604.179313659668
306780,2020-01-01,876.164190206677
342347,2020-01-01,637.841358422069
902858,2020-01-01,79898.278300643
