wdpa_id,date,monthly_sum_frp_gw,monthly_fires
67670,2019-10-01,6.4,1
102910,2019-10-01,26.6,2
107569,2019-10-01,110.6,7
115079,2019-10-01,59.2,6
902858,2019-10-01,207.2,11
227,2019-11-01,19.1,4
3306,2019-11-01,16.3,1
3314,2019-11-01,40.8,4
12226,2019-11-01,23.4,1
12570,2019-11-01,30.5,3
12572,2019-11-01,118.8,3
20224,2019-11-01,76.4,4
20230,2019-11-01,33.4,3
30605,2019-11-01,5.1,1
30614,2019-11-01,57.9,6
30618,2019-11-01,390.8,19
102910,2019-11-01,108.3,2
107569,2019-11-01,15.2,2
115079,2019-11-01,30.5,3
306780,2019-11-01,5.5,1
902858,2019-11-01,47,4
227,2019-12-01,7.4,1
3305,2019-12-01,59.7,6
12572,2019-12-01,6.9,1
20224,2019-12-01,23.3,1
30605,2019-12-01,15.1,2
30618,2019-12-01,73.4,9
102910,2019-12-01,6.9,1
301932,2019-12-01,19.9,2
306780,2019-12-01,30,2
342347,2019-12-01,4.4,1
902858,2019-12-01,9.3,2
3305,2020-01-01,19.4,2
3307,2020-01-01,26,3
3311,2020-01-01,183.1,4
3314,2020-01-01,9.2,1
12570,2020-01-01,89.4,2
12572,2020-01-01,89.4,2
20224,2020-01-01,9.7,1
20230,2020-01-01,19.4,2
30614,2020-01-01,14.7,2
30618,2020-01-01,156.4,7
107569,2020-01-01,22,2
115079,2020-01-01,89.4,2
342347,2020-01-01,31.8,4
902858,2020-01-01,31.9,4
227,2020-02-01,6.4,1
3307,2020-02-01,8.5,1
3311,2020-02-01,60.6,2
3314,2020-02-01,14.4,1
12226,2020-02-01,66.3,3
12570,2020-02-01,23.8,1
12572,2020-02-01,51.1,2
20224,2020-02-01,337.3,7
20230,2020-02-01,38.9,3
30605,2020-02-01,235.3,10
30606,2020-02-01,93.1,7
30614,2020-02-01,185.4,13
30618,2020-02-01,512.8,31
67670,2020-02-01,8.8,1
102910,2020-02-01,47.2,4
107569,2020-02-01,53,6
115079,2020-02-01,51.1,2
116297,2020-02-01,26.5,2
220034,2020-02-01,7.2,1
306780,2020-02-01,29.4,2
342347,2020-02-01,626,14
902858,2020-02-01,170.3,14
197,2020-03-01,53.7,3
227,2020-03-01,389,12
3306,2020-03-01,43.9,1
3307,2020-03-01,47.4,4
3311,2020-03-01,78.4,4
3314,2020-03-01,187.3,10
12226,2020-03-01,42.9,4
12570,2020-03-01,486.8,14
12572,2020-03-01,604.5,13
20224,2020-03-01,837.5,20
20230,2020-03-01,83.6,3
28850,2020-03-01,61.3,4
30605,2020-03-01,5507.4,125
30606,2020-03-01,383.7,8
30614,2020-03-01,238.6,11
30618,2020-03-01,3602.6,127
67670,2020-03-01,33.3,2
102910,2020-03-01,678.5,19
107569,2020-03-01,2516.2,62
115079,2020-03-01,575.5,18
116297,2020-03-01,12.9,1
301932,2020-03-01,12.9,1
302086,2020-03-01,209.5,12
306780,2020-03-01,81.6,4
342347,2020-03-01,1457.3,49
902858,2020-03-01,695.2,31
197,2020-04-01,790.9,25
227,2020-04-01,1955.7,56
3305,2020-04-01,1203.1,59
3306,2020-04-01,2333.1,58
3307,2020-04-01,453.5,23
3311,2020-04-01,1702,51
3314,2020-04-01,6212.2,160
12226,2020-04-01,2128.5,38
12229,2020-04-01,97.1,5
12241,2020-04-01,745.9,20
12570,2020-04-01,1282.8,37
12572,2020-04-01,1340.1,40
20224,2020-04-01,13894.5,134
20230,2020-04-01,12494.1,285
28850,2020-04-01,2139.9,55
30604,2020-04-01,6.1,1
30605,2020-04-01,17190.4,425
30606,2020-04-01,4256.3,138
30614,2020-04-01,19015.5,497
30618,2020-04-01,30405,834
67670,2020-04-01,688.9,17
102910,2020-04-01,2040.2,44
107569,2020-04-01,3500,117
115079,2020-04-01,1476.7,44
116297,2020-04-01,8752,210
220034,2020-04-01,254.3,11
301932,2020-04-01,887.7,42
302086,2020-04-01,478.3,22
306780,2020-04-01,2758.3,73
342347,2020-04-01,8569.7,202
902858,2020-04-01,24866.5,624
197,2020-05-01,325.8,10
227,2020-05-01,6834.9,145
3305,2020-05-01,857.3,15
3306,2020-05-01,100.1,1
3307,2020-05-01,793.8,24
3311,2020-05-01,455,16
3314,2020-05-01,877.5,25
12226,2020-05-01,158.2,9
12229,2020-05-01,25.9,2
12241,2020-05-01,409.9,12
12570,2020-05-01,246.3,8
12572,2020-05-01,241.7,8
20224,2020-05-01,5535.3,102
20230,2020-05-01,308.2,9
28850,2020-05-01,222.4,11
30604,2020-05-01,179.7,3
30605,2020-05-01,5729.9,176
30606,2020-05-01,1044.2,19
30614,2020-05-01,1487.4,39
30618,2020-05-01,4992.3,171
67670,2020-05-01,675.1,29
102910,2020-05-01,372.2,16
107569,2020-05-01,1939.2,57
115079,2020-05-01,329.5,11
116297,2020-05-01,234.9,12
301932,2020-05-01,575.9,14
302086,2020-05-01,66.1,3
306780,2020-05-01,1440.9,44
342347,2020-05-01,1571.1,48
902858,2020-05-01,5230.7,132
227,2020-06-01,153.6,8
3314,2020-06-01,128.9,3
12226,2020-06-01,10.4,1
20224,2020-06-01,132.3,6
20230,2020-06-01,121.9,2
30605,2020-06-01,581.2,26
30606,2020-06-01,16.5,1
30614,2020-06-01,337.9,8
30618,2020-06-01,191.3,6
67670,2020-06-01,54.3,4
107569,2020-06-01,457.6,14
220034,2020-06-01,8.2,1
306780,2020-06-01,7.6,1
342347,2020-06-01,205.8,10
902858,2020-06-01,176.9,4
197,2020-07-01,15.3,1
227,2020-07-01,23,2
3305,2020-07-01,60.4,3
3306,2020-07-01,60.4,3
3307,2020-07-01,12.1,1
12226,2020-07-01,280.8,10
20224,2020-07-01,70.4,4
20230,2020-07-01,60.4,3
30605,2020-07-01,8.4,1
30606,2020-07-01,15.3,1
30618,2020-07-01,65.6,4
102910,2020-07-01,7.4,1
107569,2020-07-01,78.4,2
116297,2020-07-01,38.7,2
220034,2020-07-01,38.3,3
342347,2020-07-01,192.6,14
902858,2020-07-01,52.8,3
227,2020-08-01,7.9,1
3306,2020-08-01,18.3,1
3311,2020-08-01,6.4,1
12241,2020-08-01,6.4,1
12570,2020-08-01,14.1,1
12572,2020-08-01,14.1,1
20224,2020-08-01,74.8,5
20230,2020-08-01,18.3,1
28850,2020-08-01,6.4,1
30605,2020-08-01,19.2,2
30614,2020-08-01,35,2
30618,2020-08-01,49.1,3
107569,2020-08-01,13.1,1
115079,2020-08-01,14.1,1
116297,2020-08-01,16.7,1
220034,2020-08-01,1368,45
301932,2020-08-01,16.7,1
342347,2020-08-01,123.7,8
902858,2020-08-01,135.8,6
197,2020-09-01,7.7,1
3311,2020-09-01,97.7,4
12226,2020-09-01,116.1,9
20224,2020-09-01,52.6,6
30605,2020-09-01,30.7,2
30618,2020-09-01,98.1,5
107569,2020-09-01,58.7,6
220034,2020-09-01,375.1,25
342347,2020-09-01,28.3,4
902858,2020-09-01,17.2,2
227,2020-10-01,57.5,4
3311,2020-10-01,117.8,4
20224,2020-10-01,8.1,1
20230,2020-10-01,136.7,4
30605,2020-10-01,25,2
30614,2020-10-01,141.9,5
30618,2020-10-01,148.6,6
102910,2020-10-01,6.7,1
107569,2020-10-01,14.9,2
902858,2020-10-01,136.7,4
227,2020-11-01,14.2,1
3306,2020-11-01,24.1,2
3314,2020-11-01,79.1,5
12570,2020-11-01,19.8,1
12572,2020-11-01,19.8,1
20224,2020-11-01,5.7,1
20230,2020-11-01,96.2,7
30605,2020-11-01,22.5,2
30614,2020-11-01,178.2,13
30618,2020-11-01,247.4,15
67670,2020-11-01,5.4,1
115079,2020-11-01,19.8,1
902858,2020-11-01,96.2,7
3306,2020-12-01,7,1
3311,2020-12-01,57.1,3
3314,2020-12-01,7,1
12570,2020-12-01,51.1,4
12572,2020-12-01,30.8,3
20224,2020-12-01,16.7,2
20230,2020-12-01,7,1
30605,2020-12-01,18.8,1
30614,2020-12-01,24.5,2
30618,2020-12-01,100.4,8
67670,2020-12-01,17.6,2
107569,2020-12-01,6.6,1
115079,2020-12-01,51.1,4
116297,2020-12-01,17.5,1
902858,2020-12-01,24.5,2
227,2021-01-01,24.7,3
12570,2021-01-01,7.3,1
12572,2021-01-01,7.3,1
20230,2021-01-01,35.6,2
30614,2021-01-01,53,3
30618,2021-01-01,55.1,5
67670,2021-01-01,31.4,1
115079,2021-01-01,7.3,1
302086,2021-01-01,7.3,1
902858,2021-01-01,35.6,2
227,2021-02-01,13,2
3305,2021-02-01,12.1,1
3306,2021-02-01,31.5,2
3307,2021-02-01,12.1,1
3311,2021-02-01,14.9,1
3314,2021-02-01,17.1,1
12226,2021-02-01,96.6,6
12570,2021-02-01,32.4,4
12572,2021-02-01,19.8,2
20224,2021-02-01,41.1,3
20230,2021-02-01,43.6,3
28850,2021-02-01,5.1,1
30604,2021-02-01,5.9,1
30605,2021-02-01,168.2,8
30606,2021-02-01,75.2,3
30614,2021-02-01,86.6,5
30618,2021-02-01,894.4,39
67670,2021-02-01,36,3
102910,2021-02-01,259,14
107569,2021-02-01,85.7,5
115079,2021-02-01,32.4,4
302086,2021-02-01,12,1
306780,2021-02-01,5.9,1
342347,2021-02-01,6.2,1
902858,2021-02-01,120.4,8
227,2021-03-01,193.4,9
3305,2021-03-01,36,3
3306,2021-03-01,77.2,5
3307,2021-03-01,187.6,6
3311,2021-03-01,243.6,4
3314,2021-03-01,1013.7,11
12226,2021-03-01,433.1,6
12229,2021-03-01,147.3,4
12241,2021-03-01,233.7,3
12570,2021-03-01,149.1,5
12572,2021-03-01,186,7
20224,2021-03-01,1197.6,19
20230,2021-03-01,746,16
28850,2021-03-01,730.2,13
30604,2021-03-01,10.5,1
30605,2021-03-01,1933.5,43
30606,2021-03-01,49,2
30614,2021-03-01,2209.7,40
30618,2021-03-01,4329.4,110
67670,2021-03-01,260.7,8
102910,2021-03-01,586.7,14
107569,2021-03-01,852,22
115079,2021-03-01,315.5,10
116297,2021-03-01,26,2
301932,2021-03-01,12,1
302086,2021-03-01,177.6,7
306780,2021-03-01,54.3,4
342347,2021-03-01,97,3
902858,2021-03-01,2597.7,48
197,2021-04-01,551.8,18
227,2021-04-01,2877.3,96
3305,2021-04-01,260.4,13
3306,2021-04-01,27.4,2
3307,2021-04-01,116.4,10
3311,2021-04-01,475.5,19
3314,2021-04-01,1490.4,63
12226,2021-04-01,256.2,11
12229,2021-04-01,23.7,2
12241,2021-04-01,180.3,7
12570,2021-04-01,923.9,20
12572,2021-04-01,443,14
20224,2021-04-01,3862.5,59
20230,2021-04-01,1703.9,45
28850,2021-04-01,570,22
30604,2021-04-01,326.1,6
30605,2021-04-01,6750.8,178
30606,2021-04-01,416.9,13
30614,2021-04-01,3658.2,119
30618,2021-04-01,11566.5,326
67670,2021-04-01,776.5,9
102910,2021-04-01,291.3,13
107569,2021-04-01,1442.5,45
115079,2021-04-01,1121.8,21
116297,2021-04-01,641,26
220034,2021-04-01,36.5,2
301932,2021-04-01,182,9
302086,2021-04-01,1679.6,22
306780,2021-04-01,1803.5,36
342347,2021-04-01,683,25
902858,2021-04-01,7767.7,179
197,2021-05-01,280.7,12
227,2021-05-01,1059,41
3305,2021-05-01,45.3,3
3306,2021-05-01,80.4,4
3307,2021-05-01,299.7,15
3311,2021-05-01,951.7,31
3314,2021-05-01,748.4,30
12226,2021-05-01,232.3,15
12229,2021-05-01,16.4,1
12241,2021-05-01,750.7,21
12570,2021-05-01,267.9,12
12572,2021-05-01,318,14
20224,2021-05-01,1595.9,41
20230,2021-05-01,593.5,16
28850,2021-05-01,1272.8,35
30604,2021-05-01,44.6,1
30605,2021-05-01,2335.3,90
30606,2021-05-01,346,13
30614,2021-05-01,2329,63
30618,2021-05-01,5065.5,169
67670,2021-05-01,337.9,14
102910,2021-05-01,296.4,13
107569,2021-05-01,1092.2,41
115079,2021-05-01,279.7,13
116297,2021-05-01,696.8,14
220034,2021-05-01,8.2,1
301932,2021-05-01,45.3,3
302086,2021-05-01,93.8,5
306780,2021-05-01,423.2,16
342347,2021-05-01,1088.6,29
902858,2021-05-01,4409.6,114
227,2021-06-01,54.7,2
3306,2021-06-01,22.2,1
3307,2021-06-01,11.3,1
3314,2021-06-01,32.9,4
12226,2021-06-01,87.4,6
12570,2021-06-01,47.9,3
12572,2021-06-01,37.7,2
20224,2021-06-01,1155.2,22
20230,2021-06-01,42.5,4
30605,2021-06-01,200.2,10
30606,2021-06-01,12.4,1
30614,2021-06-01,298.9,16
30618,2021-06-01,688.5,38
67670,2021-06-01,41.3,1
102910,2021-06-01,94,6
107569,2021-06-01,166.3,6
115079,2021-06-01,30.8,1
116297,2021-06-01,66.7,3
302086,2021-06-01,8,1
306780,2021-06-01,51.3,1
342347,2021-06-01,213.4,16
902858,2021-06-01,399,18
3305,2021-07-01,40.9,3
3306,2021-07-01,26.8,1
3307,2021-07-01,8.8,1
3314,2021-07-01,19.4,1
12226,2021-07-01,14.7,2
20224,2021-07-01,161.7,4
20230,2021-07-01,40.9,3
30605,2021-07-01,35.6,2
30614,2021-07-01,31.8,3
30618,2021-07-01,49.8,4
107569,2021-07-01,35.6,2
220034,2021-07-01,12.1,1
306780,2021-07-01,9.3,1
342347,2021-07-01,49,4
902858,2021-07-01,39.6,3
227,2021-08-01,270.4,4
30605,2021-08-01,105.6,6
30618,2021-08-01,8.8,1
107569,2021-08-01,42.8,3
306780,2021-08-01,11.9,1
342347,2021-08-01,23,3
902858,2021-08-01,27.2,2
227,2021-09-01,66.2,2
3305,2021-09-01,110.1,3
3306,2021-09-01,110.1,3
12570,2021-09-01,107.9,4
12572,2021-09-01,96,3
20224,2021-09-01,11.8,1
20230,2021-09-01,233.1,4
30605,2021-09-01,49.8,4
30614,2021-09-01,137.4,3
30618,2021-09-01,259.2,9
115079,2021-09-01,107.9,4
116297,2021-09-01,110.1,3
342347,2021-09-01,17.3,1
902858,2021-09-01,273.3,9
227,2021-10-01,14.6,2
3306,2021-10-01,116.3,2
3314,2021-10-01,126.7,3
12226,2021-10-01,8.3,1
12570,2021-10-01,87.1,8
12572,2021-10-01,58.7,7
20224,2021-10-01,103.3,7
20230,2021-10-01,140.9,4
30605,2021-10-01,113.3,10
30614,2021-10-01,153.3,5
30618,2021-10-01,514.1,35
107569,2021-10-01,65.2,4
115079,2021-10-01,86,8
302086,2021-10-01,13.6,1
306780,2021-10-01,9.8,1
902858,2021-10-01,191.5,9
227,2021-11-01,18.1,2
3305,2021-11-01,18.1,2
3314,2021-11-01,13.8,1
12226,2021-11-01,5.7,1
12570,2021-11-01,32.6,3
12572,2021-11-01,39.2,4
20224,2021-11-01,17.5,2
20230,2021-11-01,31.9,3
30605,2021-11-01,126.5,7
30614,2021-11-01,27.6,2
30618,2021-11-01,229.3,19
67670,2021-11-01,27.8,1
102910,2021-11-01,17.8,3
107569,2021-11-01,34.1,5
115079,2021-11-01,39.2,4
220034,2021-11-01,43.6,3
301932,2021-11-01,18.1,2
302086,2021-11-01,15.1,1
342347,2021-11-01,16.9,1
902858,2021-11-01,60.5,3
227,2021-12-01,20.6,3
3306,2021-12-01,16.5,2
3307,2021-12-01,6,1
3311,2021-12-01,66.2,5
3314,2021-12-01,44.5,4
12226,2021-12-01,65.8,2
12570,2021-12-01,9,1
20230,2021-12-01,16.5,2
28850,2021-12-01,11.8,1
30605,2021-12-01,44.5,6
30614,2021-12-01,27.7,3
30618,2021-12-01,70,8
107569,2021-12-01,24.4,3
342347,2021-12-01,8.8,1
902858,2021-12-01,35,4
